Time,Lateral,Vertical,Longitudinal
13.06,0.00082,1.00436,0.00218
13.08,0.00136,1.00409,0.00209
13.1,0.00109,1.00473,0.00209
13.12,0.00045,1.00418,0.00218
13.14,0.00018,1.00436,0.00209
13.16,0.00055,1.00482,0.002
13.18,0.001,1.00464,0.00182
13.2,0.00045,1.00455,0.00173
13.22,-0.00009,1.00482,0.00155
13.24,0.00027,1.00464,0.00118
13.26,0.001,1.00473,0.00091
13.28,0.001,1.005,0.00082
13.3,0.00018,1.005,0.00073
13.32,0,1.00482,0.00055
13.34,0.00082,1.00509,0.00027
13.36,0.00145,1.00527,0.00018
13.38,0.001,1.00518,0.00018
13.4,0.00027,1.005,0
13.42,0.00073,1.00491,0.00009
13.44,0.00118,1.00491,0.00009
13.46,0.00091,1.00509,0.00027
13.48,0.00055,1.00536,0.00036
13.5,0.00091,1.00473,0.00036
13.52,0.00136,1.00491,0.00045
13.54,0.00118,1.00509,0.00073
13.56,0.00064,1.00473,0.00082
13.58,0.00073,1.00455,0.00091
13.6,0.00127,1.00473,0.00127
13.62,0.00164,1.00491,0.00136
13.64,0.00127,1.00464,0.00127
13.66,0.00082,1.00491,0.00155
13.68,0.00064,1.00491,0.00164
13.7,0.00055,1.00418,0.00145
13.72,0.00036,1.00464,0.00164
13.74,0.00055,1.00491,0.00173
13.76,0.001,1.00464,0.00173
13.78,0.00082,1.00464,0.00191
13.8,0.00091,1.00509,0.00191
13.82,0.00027,1.00482,0.00191
13.84,-0.00009,1.00464,0.00191
13.86,0.00018,1.00491,0.00164
13.88,0.00064,1.00509,0.00155
13.9,0.00082,1.00455,0.00164
13.92,0.00118,1.00545,0.00182
13.94,0.00155,1.00609,0.00155
13.96,0.00127,1.005,0.00145
13.98,0.00073,1.00473,0.00127
14,0.00109,1.00609,0.001
14.02,0.00055,1.00518,0.00082
14.04,0.00073,1.00473,0.00055
14.06,0.00118,1.00545,0.00073
14.08,0.00136,1.00564,0.001
14.1,0.00136,1.005,0.00091
14.12,0.00091,1.00545,0.001
14.14,0,1.00491,0.00109
14.16,-0.00036,1.00445,0.001
14.18,0.00018,1.00527,0.00082
14.2,0.00082,1.00555,0.00109
14.22,0.00009,1.00355,0.00164
14.24,0.00045,1.00427,0.00164
14.26,0.00064,1.00555,0.00173
14.28,-0.00045,1.00473,0.00155
14.3,-0.00027,1.00455,0.00173
14.32,0.00018,1.00491,0.00164
14.34,0.00136,1.00564,0.00145
14.36,0.00227,1.00555,0.00136
14.38,0.00155,1.00582,0.00127
